cell,x1,x2,x3,x4,x5,x6,x7,x8,x9
naive.cytotoxic,0.08951027,-0.0017776272,-0.0033794828,0.059040144,0.021001516,-0.02978671,0.04076129,-0.0008909213,-0.011950662
naive.cytotoxic,0.104743056,0.010062205,-0.0050267833,0.06927174,0.016551936,-0.016793463,-0.00060569594,-0.022438934,-0.009342768
naive.cytotoxic,0.08576665,-0.0061259004,-0.011295036,0.07623544,0.05089629,-0.030057471,0.037284642,0.023081703,-0.02413759
naive.cytotoxic,0.09107485,0.0031749816,-0.016234143,0.08443716,0.0039560148,-0.016923197,0.008896193,0.019061225,-0.07827252
naive.cytotoxic,0.118446976,0.010912145,-0.018340454,0.13011447,0.013857128,-0.036575455,-0.0050214306,0.013871915,-0.059408836
naive.cytotoxic,0.10369564,0.0032761432,-0.020751186,0.10491192,0.03262759,-0.047303412,0.060238924,0.064260714,-0.03661644
naive.cytotoxic,0.0853536,0.012503066,-0.01259761,0.08586614,0.027741108,-0.022029819,0.0124154985,0.0129218325,-0.02958667
naive.cytotoxic,0.1077835,0.007489109,-0.009112823,0.08101997,0.0468747,-0.04662412,0.021493375,0.019218324,-0.02027203
naive.cytotoxic,0.07181399,-0.01877326,0.014820171,0.04638566,0.037877653,-0.00991171,0.041122455,-0.0012562395,-0.00015659248
naive.cytotoxic,0.094656445,0.012085431,-0.023994755,0.08379693,0.020082032,-0.03512613,0.030693728,-0.010091171,-0.0055436622
naive.cytotoxic,0.09730138,0.01189858,-0.026226416,0.10209815,0.046982426,-0.0410131,0.014112433,-0.00028974094,-0.014148702
naive.cytotoxic,0.14568299,0.021190314,-0.0120844,0.13642754,0.05568253,-0.044434156,0.01825859,-0.0007656929,-0.009928514
naive.cytotoxic,0.07170169,-0.008137291,0.007202951,0.05421148,0.028891487,-0.010494744,0.02561767,0.018045258,0.041645307
naive.cytotoxic,0.08551027,-0.010224994,-0.00324866,0.042451154,0.025031902,-0.0071717077,0.019097034,-0.00039534253,0.004326242
naive.cytotoxic,0.08884224,-0.010484039,0.020138467,0.031176945,0.039861836,-0.03949338,0.05690946,0.030945046,-0.034128305
naive.cytotoxic,0.056733605,-0.031039214,5.6814883e-5,0.052481413,0.053793002,-0.025147153,0.0436603,-0.00976214,0.013624062
naive.cytotoxic,0.13391952,-0.0026223196,-0.0002929098,0.085421644,0.04813271,-0.021797366,0.026388802,0.014009538,0.016758641
naive.cytotoxic,0.13800646,0.010993524,-0.020402595,0.12359416,0.04852486,-0.043374963,-0.019819638,-0.0072484054,-0.0021635778
naive.cytotoxic,0.08073803,-0.0010123805,-0.0028797432,0.049168948,0.027481882,0.00041608556,0.028748594,0.017422404,-0.03421938
naive.cytotoxic,0.11252205,-0.016737236,-0.03148095,0.13293199,0.04074574,-0.03862341,0.039651018,0.04463389,0.062169176
naive.cytotoxic,0.10041301,-0.010155998,0.0040458394,0.07881451,0.03608016,-0.03275827,0.05615492,0.026896467,0.014602144
naive.cytotoxic,0.121885784,-0.0037452916,-0.008958414,0.07479911,0.04113456,-0.019973371,0.030256707,0.03615827,-0.009128554
naive.cytotoxic,0.09834965,-0.00092084357,-0.0043360223,0.07149826,0.020450238,-0.016807435,-0.0015527054,-0.008178574,0.010164264
naive.cytotoxic,0.102594346,-0.0015159053,0.008022249,0.07751452,0.038924098,-0.032924112,0.019788444,0.033314865,0.016945275
naive.cytotoxic,0.12198096,-0.0161789,-0.003865454,0.09414521,0.048754144,-0.06947244,0.062283058,0.012688523,-0.0073428466
naive.cytotoxic,0.10082963,-0.0005955426,-0.009617491,0.068673536,0.03320106,-0.014232235,0.0394491,0.04738458,-0.036085036
naive.cytotoxic,0.08646843,-0.010755736,-0.014455807,0.062004346,0.04203994,-0.012421639,0.015704459,0.006605702,0.018089782
naive.cytotoxic,0.09619949,-0.0060766838,-0.006185085,0.07443334,0.026923774,-0.018281756,0.011894202,-0.0105230855,-0.054044526
naive.cytotoxic,0.08387174,-0.0023440674,-0.011214979,0.07060566,0.034101453,-0.015431534,0.011396763,-0.0031659731,-0.024198381
naive.cytotoxic,0.068042666,-0.039828893,0.02028297,0.016099816,0.052254274,-0.025037931,0.055462133,0.0263413,-0.00053363404
naive.cytotoxic,0.08638426,-0.019366445,0.026342534,0.046453096,0.045165166,-0.018053437,0.07739802,0.058818884,-0.057021905
naive.cytotoxic,0.08910144,-0.010070555,-0.008802012,0.061062925,0.036518414,-0.007264429,0.0023414574,-0.00528442,-0.01221877
naive.cytotoxic,0.088804625,-0.008557604,-0.030774042,0.099388495,0.034785185,-0.039643157,0.010403671,0.0073526786,0.032097574
naive.cytotoxic,0.10829863,0.0019748039,-0.0027817383,0.0862812,0.019501274,-0.02978014,0.012439725,-0.0014033194,-0.038079552
naive.cytotoxic,0.08210978,-0.0055090263,-0.012634924,0.065947555,-0.0035641226,-0.021753926,0.010890382,0.02834025,0.0052987705
naive.cytotoxic,0.07625714,-0.0017934047,-0.0032042328,0.07049837,0.02930446,-0.020289773,0.030392146,0.030298894,-0.04189756
naive.cytotoxic,0.09737382,0.004074096,-0.0005319372,0.08456624,0.02909299,-0.03481898,0.04769239,0.0034306622,0.013038537
naive.cytotoxic,0.07035668,-0.007943607,-0.015563547,0.07433665,0.033616524,-0.011945406,0.025988124,0.020604737,0.029157452
naive.cytotoxic,0.09516849,-0.004331142,-0.012848521,0.08387016,0.023918351,-0.01904006,0.020909602,0.0019653724,-0.027445866
naive.cytotoxic,0.08972008,0.0063176295,0.0047983923,0.053456314,0.037751928,-0.012574201,0.031277265,0.0018254408,-0.05704766
naive.cytotoxic,0.09854372,0.0042553213,-0.007343418,0.08307102,0.032658916,-0.019202558,-0.0033318633,0.005533927,-0.004609222
naive.cytotoxic,0.0759049,-0.0031971426,-0.002233158,0.062058788,0.031094734,-0.012991103,0.040440872,0.02383739,-0.0083201295
naive.cytotoxic,0.08547365,-0.01733721,-0.029856997,0.07543123,0.041129902,-0.016637407,0.012491706,0.016553428,0.0428181
naive.cytotoxic,0.08641062,-0.015452539,0.0026599108,0.061736874,0.06992147,-0.030752284,0.079457134,0.039403077,0.014856958
naive.cytotoxic,0.056411874,-0.033205237,0.016356276,0.045928054,0.022543376,-0.015481188,0.024897546,0.027913164,0.034069017
naive.cytotoxic,0.121307254,0.036621083,-0.010963957,0.11125403,0.0407759,-0.017695365,0.009646361,0.011218631,0.002749337
naive.cytotoxic,0.055962354,4.0163544e-5,-0.0065149134,0.04861847,0.05460533,-0.04133423,0.03991167,0.00053614174,0.018847844
naive.cytotoxic,0.078803495,0.0060118185,-0.00543189,0.0660411,0.025110621,-0.021266902,0.008524596,0.010732782,-0.032291397
naive.cytotoxic,0.06517412,-0.006394638,0.011477169,0.013650872,0.049607243,-0.015074064,0.05162382,0.007871437,0.00022030149
naive.cytotoxic,0.08847426,0.018969137,-0.0073819016,0.09222008,0.033991147,-0.017794259,0.00029253511,0.01438553,-0.023522079
naive.cytotoxic,0.11158808,0.009518896,-0.0023771469,0.09989978,0.030198473,-0.049049105,0.026170233,0.0049537276,-0.029618733
naive.cytotoxic,0.0610573,-0.011541534,0.0070402375,0.032038864,0.025887066,-0.037038542,0.052485574,0.0301821,0.02334308
naive.cytotoxic,0.07837724,0.0023687207,0.021013737,0.040107105,0.0221333,-0.03584805,0.036744375,0.0193136,-0.024482926
naive.cytotoxic,0.12264748,-0.0034332739,0.0048486018,0.08831438,0.017717155,-0.04311611,0.0041534766,0.025718724,-0.057162788
naive.cytotoxic,0.05269344,-0.00096827006,0.012271749,0.04217436,0.03179781,0.00914472,0.024220098,0.020642519,-0.01969946
naive.cytotoxic,0.08724681,-0.0035878853,0.007138694,0.07359617,0.009522231,-0.010317809,0.014674864,0.011549024,0.029842142
naive.cytotoxic,0.12663531,-0.00114454,0.0027931752,0.08559773,0.039330058,-0.02839282,0.034937564,0.025272481,0.011169524
naive.cytotoxic,0.1058468,-0.00010104338,-0.0116766915,0.08282712,0.024253037,-0.021346508,0.0034876512,0.018635334,-0.003941357
naive.cytotoxic,0.1212658,0.006247925,-0.010698248,0.07001944,0.039023656,-0.0095435595,0.016702132,-0.009382331,-0.052704614
naive.cytotoxic,0.06293221,-0.018358445,-0.0027441832,0.06566106,0.018938096,-0.016642405,0.031406064,0.036629345,0.023325749
naive.cytotoxic,0.088173546,9.074651e-6,0.011833735,0.07216864,0.023605235,-0.032805808,0.042336144,0.027021656,-0.03535813
naive.cytotoxic,0.072224505,-0.0134550575,-0.003091451,0.07292225,0.03294845,-0.021764215,0.050170425,0.03530075,0.014371117
naive.cytotoxic,0.05880062,-0.014171333,0.0024219851,0.051144086,0.036483884,-0.032311935,0.055467136,0.054720514,0.036842264
naive.cytotoxic,0.106386095,0.0007810715,-0.00083918485,0.08162452,0.03357743,-0.043481153,0.054812755,-0.004520579,-0.03481691
naive.cytotoxic,0.08337325,-0.007917858,0.010092539,0.03065834,0.02576772,-0.03274233,0.020845449,-0.011387801,0.030513898
naive.cytotoxic,0.06060744,0.0036377828,0.005360385,0.04773231,0.023418492,-0.008117759,0.062487178,0.010960756,-0.04183983
naive.cytotoxic,0.10875281,0.005012932,-0.020274539,0.11698869,0.042536136,-0.03136488,0.011580584,0.0016066179,0.033217456
naive.cytotoxic,0.10632609,0.002967388,-0.00970841,0.116315834,0.046710055,-0.025634302,0.03878548,0.03139367,-0.003490961
naive.cytotoxic,0.12304275,-0.013164897,-0.007144805,0.09064459,0.047878534,-0.003050438,0.047312155,0.010274993,-0.009010639
naive.cytotoxic,0.07627792,0.0003649568,0.0039483216,0.075573176,-0.0032191721,-0.042900447,0.0069069867,0.01703883,-0.05147908
naive.cytotoxic,0.09800846,0.0020865807,-0.014920982,0.07677059,0.04853999,-0.020202335,0.017297652,0.02071979,0.00014577512
naive.cytotoxic,0.09836008,-0.0048900875,0.0047899922,0.06629427,0.047312282,-0.028195508,0.0126510495,-0.017670399,-0.008917343
naive.cytotoxic,0.05316131,-0.010394741,0.0018240933,0.06505228,0.03451539,-0.021695996,0.046904482,0.016133202,-0.007151199
naive.cytotoxic,0.10324185,-0.0025572137,-0.012651488,0.108222485,0.04342578,-0.01688033,0.03323371,0.0469991,0.009900472
naive.cytotoxic,0.061392616,-0.007446959,-0.00093897106,0.040884882,0.04220179,-0.012985781,-0.0004776681,-0.009788478,0.016638065
naive.cytotoxic,0.10318659,0.005249198,-0.0058191447,0.08550236,-0.00038767027,-0.021227479,-0.008214892,0.00960511,0.031683203
naive.cytotoxic,0.08778766,0.002290377,-0.007912008,0.0896824,0.023788923,-0.026656436,0.015937744,0.008370308,0.02715879
naive.cytotoxic,0.073530495,-0.018247588,0.004337432,0.05615419,0.024705986,-0.018048745,0.045816712,0.05911242,0.007900022
naive.cytotoxic,0.070183545,-0.010867405,0.0060315216,0.033062328,0.015861968,-0.009237844,0.03278496,0.032894604,-0.0021180348
naive.cytotoxic,0.11691201,-0.002982192,-0.0074371784,0.10069234,0.055724815,-0.005530511,0.029237106,0.042270876,0.0035269926
naive.cytotoxic,0.09839721,-0.023247276,0.0054940516,0.07704956,0.07037587,-0.059425257,0.05872025,0.0047259973,0.017253654
naive.cytotoxic,0.08131728,-0.013226754,-0.0004841281,0.069193125,0.023861274,-0.023066252,0.054760493,0.013935475,0.026188757
naive.cytotoxic,0.05572756,-0.0035597372,0.019144023,0.023692241,0.004232069,0.016375136,-0.027073355,-0.0045905476,-0.01626898
naive.cytotoxic,0.07184409,-0.006201549,0.005477633,0.04417757,0.03390077,0.008852976,0.025934594,0.051338013,0.015532236
naive.cytotoxic,0.106542744,0.0043043788,-0.0035838624,0.08010876,0.04939948,-0.0026853534,0.037866164,0.036910884,-0.044901907
naive.cytotoxic,0.102966465,-0.005242415,0.0019268851,0.07471956,0.049568225,-0.019364264,0.034274705,0.02653762,0.039930183
naive.cytotoxic,0.10975841,0.0026246426,-0.009046233,0.08646593,0.03666881,-0.0119844405,0.034503493,0.018982032,-0.019387728
naive.cytotoxic,0.09388842,0.010638641,0.0043031652,0.064424686,0.02622544,-0.031899445,0.02973262,0.024571372,-0.008059317
naive.cytotoxic,0.06196846,-0.020730287,0.002513362,0.02199506,0.04362921,-0.0124809155,0.046153396,0.021103539,0.006274242
naive.cytotoxic,0.12644991,-0.0007296802,-0.013014647,0.103175804,0.019611211,-0.030077735,-0.005493953,-0.004369402,0.015905283
naive.cytotoxic,0.10563575,-0.0038578259,-0.005481679,0.09800323,0.021512203,-0.055885013,0.01808566,-0.018133985,-0.05316398
naive.cytotoxic,0.071695454,-0.010059808,0.0071812267,0.023679053,0.03688043,-0.00040043308,0.019184235,0.02398116,0.001438472
naive.cytotoxic,0.094332896,-0.018240156,0.010771144,0.06435918,0.056967147,-0.044782538,0.052552577,0.039900832,-0.014492658
naive.cytotoxic,0.10499948,-0.025508702,0.014953938,0.081375465,0.039795063,-0.040524647,0.052161768,0.023774212,-0.028167933
naive.cytotoxic,0.06996229,-0.010149977,0.0010478483,0.03407809,0.031263284,0.0019198311,0.030079609,0.013472124,-0.014607792
naive.cytotoxic,0.14169477,-0.014534728,-0.00235355,0.07770921,0.04706171,-0.027115267,0.04158593,0.019105665,-0.044626825
naive.cytotoxic,0.094957724,-0.01727422,-0.012891101,0.096705385,0.032080468,-0.04026409,0.0359222,0.018600693,0.019849371
naive.cytotoxic,0.08736678,0.0016475582,0.008080253,0.03055538,0.036679152,-0.030686188,0.023501137,0.005127181,0.02162075
naive.cytotoxic,0.07503565,0.0031272175,0.0073026437,0.062307816,0.012700362,0.0019737254,0.0075897016,-0.0021371036,0.013677662
naive.cytotoxic,0.10265382,-0.005842642,-0.010280313,0.08946897,0.054894365,-0.03072341,0.012988949,-0.0031768642,0.0022856148
naive.cytotoxic,0.07680839,-0.0011453803,-0.008705196,0.052423198,0.015975863,-0.0279865,0.010517035,0.009210962,-0.02018647
naive.cytotoxic,0.08246524,-0.008702107,-0.00819945,0.057848882,0.03309562,-3.7403703e-7,0.025736675,0.025785774,0.018454466
naive.cytotoxic,0.08902903,-0.013507682,-0.03242537,0.10018821,0.022613581,-0.05785522,0.024600806,0.015919903,-0.0005049422
naive.cytotoxic,0.12168354,0.005955996,-0.005385399,0.08257466,0.060542606,-0.039619874,0.038880564,0.004566625,0.0034067088
naive.cytotoxic,-0.0029557182,-0.06131756,0.011064837,0.003229773,-0.010942916,-0.0027302403,-0.026011016,0.01290852,-0.005195685
naive.cytotoxic,0.08376383,-0.013937648,-0.009744456,0.10201879,0.05749178,-0.051680606,0.020193994,-0.025695989,-0.011706433
naive.cytotoxic,0.097666755,-0.0034930361,-0.0072725555,0.09313797,0.017068218,-0.021892257,0.035714373,0.024974635,-0.021406487
naive.cytotoxic,0.09662686,-0.0021272618,0.0058639087,0.08006483,0.043318268,-0.022519387,0.027781973,0.036183987,-0.014630966
naive.cytotoxic,0.06146113,-0.01667473,0.0070865233,0.03829728,0.04555568,0.003328278,0.030573761,0.017587682,-0.0048987255
naive.cytotoxic,0.0684279,-0.011668833,0.02572599,0.026280636,0.037103005,0.002123871,0.020212349,0.021611288,-0.035206005
naive.cytotoxic,0.11278607,0.011365943,-0.008577903,0.13122173,0.035517886,-0.06450546,0.05715617,0.03817764,-0.009103594
naive.cytotoxic,0.111777045,-0.0001467544,-0.012202601,0.06811074,0.037340675,-0.033031315,0.038124148,0.022441823,0.01738822
naive.cytotoxic,0.07662766,0.0054136184,0.0009780988,0.06804864,0.02410633,-0.033718456,0.06150621,0.034280047,-0.036443118
naive.cytotoxic,0.10392322,-0.010759354,-0.021722786,0.095280915,0.022699974,-0.037527915,-0.01179084,0.0055685826,0.049465045
naive.cytotoxic,0.09244762,-0.008856587,0.011651217,0.0649448,0.052437674,-0.021575773,0.05450388,0.02936301,0.001330343
naive.cytotoxic,0.09825729,-0.008585637,-0.0088089965,0.09486976,0.027854582,-0.026418552,0.040558722,0.031238578,0.04027205
naive.cytotoxic,0.11552266,0.007172767,-0.0056700776,0.06106008,0.056653082,-0.029198514,0.003890514,-0.040120553,0.067414805
naive.cytotoxic,0.10872876,0.005640717,-0.012408566,0.09380892,0.056817193,-0.019431323,0.040454738,-0.0060155103,0.027092677
naive.cytotoxic,0.099846736,0.006679586,-0.02542928,0.0699916,0.024417978,-0.0048649264,-0.0035594848,0.0111017665,0.024123939
naive.cytotoxic,0.082162894,-0.015890738,0.014489083,0.03564249,0.038162865,-0.027886324,0.06576193,0.024617579,-0.037636362
naive.cytotoxic,0.07211862,0.0026603795,-0.0017355463,0.06798687,0.026428103,-0.013861361,0.006565856,0.016897181,-0.0010722349
naive.cytotoxic,0.1135713,-0.0029566956,-0.025895745,0.12406931,0.034190513,-0.047239155,0.037501622,0.021985415,0.020436162
naive.cytotoxic,0.099575974,0.0052883467,-0.007509336,0.083320804,0.009025977,-0.022261161,0.033987626,0.03276393,0.010005753
naive.cytotoxic,0.12971747,0.023154875,-0.008590431,0.108328745,0.021225842,-0.0078092534,-0.010805347,0.0063254293,-0.018672919
naive.cytotoxic,0.08294163,-0.031315435,-0.00320966,0.07905999,0.027387027,-0.019723646,0.0367262,0.028064655,-0.022648826
naive.cytotoxic,0.11862767,0.024911538,-0.015938751,0.0996971,0.032894623,-0.023084296,0.024454715,0.013908366,-0.016934514
naive.cytotoxic,0.12951708,0.009761613,-0.0017839189,0.08722841,0.028659401,-0.0162458,-0.013129429,0.0069187456,-0.015138086
naive.cytotoxic,0.08201236,0.0010280499,0.007844469,0.06489558,0.020756178,-0.029856363,0.04042158,-0.007523355,-0.07718896
naive.cytotoxic,0.08262255,-0.017335499,-0.013222446,0.030087275,0.028287828,0.016902551,0.019714758,0.029267892,0.01245444
naive.cytotoxic,0.095991775,0.001809337,0.005950726,0.062214166,0.027676417,-0.0042663445,0.047483407,0.001200533,0.011254756
naive.cytotoxic,0.09288721,-0.015071545,0.0038972609,0.07855452,0.01656717,-0.023138128,0.043772724,0.029063314,0.0067127645
naive.cytotoxic,0.13223793,0.0072556026,-0.00951565,0.081960514,0.025870085,-0.049059078,0.019846378,0.0016358194,-0.016763628
naive.cytotoxic,0.10219894,-0.007464964,0.01136746,0.05035916,0.056033175,-0.021428809,0.04454399,0.016428063,-0.04403916
naive.cytotoxic,0.09095056,0.008468893,-0.0145280585,0.11880122,0.016257478,-0.017104233,0.011092071,-0.018588586,0.0074027097
naive.cytotoxic,0.085471414,-0.012559262,0.017114183,0.03478809,0.055923317,-0.017567627,0.045652144,0.010746679,-0.026995415
naive.cytotoxic,0.06898763,-0.0086781075,0.015566757,0.059964787,0.025783397,-0.00040651494,0.01332508,0.015607989,-0.07580593
naive.cytotoxic,0.1100114,0.0016487974,-0.0031957387,0.0912607,0.019990498,-0.03965102,-0.013336489,-0.013600904,0.010858906
naive.cytotoxic,0.08507708,-0.0034151182,-0.016323436,0.095930226,0.012512891,-0.033862326,0.011205272,0.04096175,-0.0010604464
naive.cytotoxic,0.08897999,0.011942013,-0.0069147344,0.050643623,0.023975842,-0.022778582,-0.04405477,-0.005341952,-0.0040337117
naive.cytotoxic,0.123939,0.014892053,0.0010390931,0.067124985,0.031238195,-0.032629035,0.034270857,-0.0128157865,-0.060146987
naive.cytotoxic,0.077128716,-0.0013983299,-0.0156319,0.06378202,0.013537131,-0.01811905,0.030766765,0.01809103,-0.013276129
naive.cytotoxic,0.08083791,-0.014196906,-0.0026935225,0.068612926,0.038891368,-0.014430264,0.008379654,0.0060633738,0.0126642445
naive.cytotoxic,0.07105967,-0.00968998,-0.0014710652,0.061038572,0.03576471,-0.026661817,0.025528736,0.0040992075,0.008738188
naive.cytotoxic,0.10545932,0.0032653837,-0.014152553,0.08063372,0.024468869,-0.020137059,-0.0049514864,0.010263054,-0.062255006
naive.cytotoxic,0.091309726,0.0020779208,-0.0027817774,0.06753055,0.038078677,-0.0108343735,0.01888622,0.019696318,0.0018480906
naive.cytotoxic,0.08497599,0.00013392398,-0.008625649,0.08833393,0.03254446,-0.016864846,0.009104486,0.029322792,0.032503676
naive.cytotoxic,0.04488239,-0.005994532,0.0066892467,0.04145017,0.020767633,-0.0357852,0.04177284,0.016184974,-0.02975213
naive.cytotoxic,0.06355408,-0.01090884,0.0064045074,0.040201064,0.031059934,-0.026850339,0.05293271,0.038708404,0.01177826
naive.cytotoxic,0.101837754,0.007153249,0.0012209377,0.088749975,0.031053364,-0.042199768,-0.006716204,-0.012584521,0.02863011
naive.cytotoxic,0.094895735,-0.013192667,-0.013958303,0.0814302,0.000842047,-0.04069614,-0.008760776,0.011102041,-0.0100316135
naive.cytotoxic,0.0884014,0.0012060549,-0.0016740056,0.0842377,0.04312895,-0.0324004,0.042974427,0.007647357,-0.00200865
naive.cytotoxic,0.06268449,-0.013183066,0.0006468729,0.05314319,0.04996731,-0.023030082,0.060774036,0.04461414,-0.034291677
naive.cytotoxic,0.041092183,0.00078580197,0.010710506,0.028900383,0.01112669,-0.0026022543,0.04646783,0.008922751,-0.004090105
naive.cytotoxic,0.09674035,0.014129586,0.006372293,0.06408232,0.013037289,-0.038588386,0.027159985,0.03546451,-0.008062211
naive.cytotoxic,0.09525561,0.011445854,-0.024201937,0.06306578,0.021273175,-0.0051314863,0.05223359,0.016693562,0.002657863
naive.cytotoxic,0.092532426,-0.01304483,0.002080867,0.059761018,0.03269408,-0.015632879,0.051614452,0.028918516,-0.02151222
naive.cytotoxic,0.11595069,-0.009647446,-0.01590476,0.080092825,0.026553228,-0.021622257,0.030887662,0.014620761,0.017656194
naive.cytotoxic,0.091380835,0.011971826,-0.01430825,0.099383935,0.022522258,-0.034742717,0.018406896,0.013921093,-0.072559565
naive.cytotoxic,0.085342705,-0.011093856,-0.0075093894,0.06683043,0.051412147,0.009100139,0.051304568,0.03138502,0.007403843
naive.cytotoxic,0.12980707,-0.017322386,0.008859877,0.05454275,0.05216087,-0.027053969,0.05331026,-0.0028250376,0.002894152
naive.cytotoxic,0.0955146,0.00015457837,-0.013766623,0.09232331,0.04249555,-0.042874057,0.055767015,-0.0038426963,-0.033203386
naive.cytotoxic,0.10338362,-0.004062891,-0.0026605118,0.08340077,0.032727323,-0.027428836,0.05984131,0.047703598,-0.03465521
naive.cytotoxic,0.11327579,0.009209382,-0.0056450684,0.07108636,0.029153503,-0.035388734,0.026540974,0.0022540055,-0.037062377
naive.cytotoxic,0.10413525,-0.012447963,0.0012893542,0.08164556,0.047895562,-0.010013286,0.05783626,0.027818033,-0.0051114354
naive.cytotoxic,0.12101977,-0.020182505,0.0049692057,0.09989151,0.056180835,-0.06429561,0.047009055,0.03780369,-0.014445704
naive.cytotoxic,0.087752976,-0.019725688,-0.0018813389,0.06150091,0.031261306,-0.04465152,0.020915851,0.01328448,0.0014418756
naive.cytotoxic,0.057157964,-0.025074534,0.006811127,0.040580858,0.053114325,-0.0336303,0.048431825,0.017962093,-0.03047462
naive.cytotoxic,0.112715796,-0.0013918212,-0.025891762,0.107571386,0.036692422,-0.033170123,0.023986142,-0.009120104,-0.011396218
naive.cytotoxic,0.12459151,0.003466982,0.0061299745,0.07386197,0.04668027,-0.032250613,0.03980353,0.0018525248,-0.04088337
naive.cytotoxic,0.08008173,0.0014498392,-9.775629e-5,0.06540388,0.0114994375,-0.063086376,-0.0066742767,0.017343316,-0.016602812
naive.cytotoxic,0.07426545,0.0061163153,-0.009407471,0.073029794,0.033251382,-0.008560212,0.0121181905,0.026452327,0.032891527
naive.cytotoxic,0.11583484,0.017741848,-0.0052938005,0.082509816,0.037330426,-0.039138068,0.009228755,-0.008734062,0.011085992
naive.cytotoxic,0.12298754,0.018805645,-0.015106943,0.09979572,0.026302759,-0.02527386,-0.010489264,-0.009879987,-0.039985206
naive.cytotoxic,0.086427756,-0.0031483867,0.013827098,0.06874714,0.055781055,-0.0345623,0.031090867,0.015333209,-0.00022933523
naive.cytotoxic,0.1206539,-0.0088277785,-0.014045719,0.098918,0.013232922,-0.041385286,-0.0020197853,-0.03150425,-0.030158522
naive.cytotoxic,0.07218396,-0.02194518,0.022989744,0.052273687,0.04348605,-0.025911825,0.03133097,-0.0040012426,0.010508832
naive.cytotoxic,0.123917915,0.0135589205,-0.013760971,0.12546049,0.06382551,-0.04652672,0.022025483,0.011079188,0.03628762
naive.cytotoxic,0.053020347,-0.026498238,0.028366338,0.024275206,0.0461004,0.0057569765,0.048363626,0.04400563,-0.064089954
naive.cytotoxic,0.10168431,-0.0020405175,0.002267797,0.0890151,0.056967895,-0.03564953,0.025528468,0.016355438,0.02600589
naive.cytotoxic,0.1310012,0.015847223,-0.029993372,0.14121003,0.035486355,-0.040104076,0.009987571,0.004586958,0.005645393
naive.cytotoxic,0.09616929,-0.005887502,-0.0033126292,0.08787303,0.049388718,-0.00805229,0.023949042,0.030060738,-0.018841792
naive.cytotoxic,0.08722559,-0.0020408067,-0.028634246,0.1043368,0.021244952,-0.013148046,0.00081773876,0.025236346,0.0024490017
naive.cytotoxic,0.081830226,-0.00714439,-0.013888392,0.07389141,0.031483363,-0.029160442,0.029635206,-0.0015646087,-0.026704468
naive.cytotoxic,0.09127217,-0.009426097,0.015804488,0.061088968,0.043510865,-0.032347582,0.02886026,0.032766595,-0.021704813
naive.cytotoxic,0.085019566,-0.011941283,-0.006782221,0.062476467,0.036833666,-0.008704282,0.052810144,0.025994036,-0.040762234
naive.cytotoxic,0.0647563,-0.020732695,0.0076072225,0.024769904,0.03894832,0.003998266,0.041814897,0.009239501,-0.005168273
naive.cytotoxic,0.060310412,-0.01882206,-0.018605378,0.04108167,-0.00934838,-0.00234781,0.022128962,0.010777967,-0.017414885
naive.cytotoxic,0.08898285,-0.011969091,-0.0026698508,0.08766023,0.03755643,-0.04122013,0.025586087,0.013792522,0.048069254
naive.cytotoxic,0.10038185,0.0107162185,0.003037456,0.08247126,0.022604551,-0.015628988,0.022229716,0.00941313,0.0028947226
naive.cytotoxic,0.03272488,-0.028528621,0.013391773,0.038106572,0.033031847,-0.004732305,0.04108929,0.050046608,-0.06394573
naive.cytotoxic,0.08995033,0.014482617,0.0034507408,0.07169379,0.028314061,-0.011292987,0.022391735,0.024538817,-0.01038526
naive.cytotoxic,0.06469359,-0.028420284,0.013128668,0.056642998,0.050002433,-0.044441678,0.058287486,0.0005969879,-0.055156384
naive.cytotoxic,0.07757296,-0.01483639,0.010917926,0.03711786,0.035956066,-0.022690995,0.030221565,-0.0121555,0.017767573
naive.cytotoxic,0.070226364,-0.011600167,0.0038473436,0.042308927,0.008318361,-0.0036679227,-5.436471e-5,-0.0064576003,-0.029923724
naive.cytotoxic,0.11846373,0.0033280556,-0.018473933,0.09264512,0.0391504,-0.037076097,0.03453261,0.037429668,0.0040066717
naive.cytotoxic,0.11177739,0.015008704,-0.0034157299,0.11186189,0.043626275,-0.026434597,0.010199027,0.002648027,-0.028766964
naive.cytotoxic,0.08452122,0.0065484396,-0.0010792173,0.05282973,0.015148164,-0.015780872,0.0062534614,-0.007814564,0.008793086
naive.cytotoxic,0.07046821,-0.0029729889,0.0007008349,0.06399941,0.034248658,-0.011927558,0.01845362,0.018406752,-0.008149071
naive.cytotoxic,0.07697589,-0.024894888,0.028818127,0.034206115,0.02639943,-0.032630764,0.040114895,0.0031743094,0.031890716
naive.cytotoxic,0.07938299,-0.014217224,0.0012716056,0.070695534,0.060240768,-0.018638263,0.08474447,0.046880618,0.03699175
naive.cytotoxic,0.05948418,-0.010658119,-0.00031972857,0.056037292,0.056063328,-0.009740744,0.020255437,0.03471612,0.023079537
naive.cytotoxic,0.09860919,0.022581887,-0.01928439,0.09913659,0.010999775,-0.015069579,-0.0051744794,0.017635392,-0.007823002
naive.cytotoxic,0.07818569,-0.010174183,0.011577914,0.045096554,0.02746306,-0.039776374,0.05523314,0.027517699,0.04062741
naive.cytotoxic,0.09423603,-0.019059246,-0.0051541473,0.06919325,0.058673956,-0.04132472,0.07415269,0.051123746,0.036680944
